feature_id	feature_name	microglia_average	microglia_log2_fold_change	microglia_p_value	mg_enriched
ENSMUSG00000028396	2310002L09Rik	0	1.0205969381433544	1	FALSE
ENSMUSG00000028397	Kdm4c	1.0042210462122796	0.01242927617708562	1	FALSE
ENSMUSG00000085482	A230083N12Rik	0.02476899095215274	0.55464698460542206	1	FALSE
ENSMUSG00000028398	Dmac1	0.11038354663459377	0.5075983235687409	1	FALSE
ENSMUSG00000085840	Gm11261	0.00269228162523399	0.6486281607563988	1	FALSE
ENSMUSG00000005994	Tyrp1	0	0.7020674197178582	1	FALSE
ENSMUSG00000087608	Gm12914	0	5.1080597793936935	1	FALSE
ENSMUSG00000084851	Gm11267	0	1.7575625323095618	1	FALSE
ENSMUSG00000086293	Gm11269	0	4.260062872838745	1	FALSE
ENSMUSG00000038192	Cer1	0	1.475791563894182	1	FALSE
ENSMUSG00000038172	Ttc39b	0.6477629590312989	0.5401024409993932	1	FALSE
ENSMUSG00000028483	Snapc3	0.6375322888554097	0.19445630693978633	1	FALSE
ENSMUSG00000052407	Ccdc171	0.3144584938273305	0.27391560498013123	1	FALSE
ENSMUSG00000097942	Gm26968	0	3.970556255643759	1	FALSE
ENSMUSG00000085378	Gm11415	0	4.845025373559901	1	FALSE
ENSMUSG00000085217	6030471H07Rik	0	5.845025373559901	1	FALSE
ENSMUSG00000087378	Gm12414	0	4.845025373559901	1	FALSE
ENSMUSG00000070934	Rraga	0.2999201730510669	0.2109581779466838	1	FALSE
ENSMUSG00000038047	Haus6	0.14753703306282287	0.13526688370415263	1	FALSE
ENSMUSG00000038024	Dennd4c	0.5573022964234368	0.33199645066079686	1	FALSE
ENSMUSG00000038007	Acer2	0.03392274847794832	0.5892099506860031	1	FALSE
ENSMUSG00000086512	Gm12600	5.3845632504679e-4	0.6098089118658692	1	FALSE
ENSMUSG00000084809	Gm12631	0.01184603915102957	0.28068255390427765	1	FALSE
ENSMUSG00000028497	Hacd4	0.3112277558770497	0.219760268746914	1	FALSE
ENSMUSG00000048806	Ifnb1	0	5.1080597793936935	1	FALSE
ENSMUSG00000073811	Ifna12	0	5.845025373559901	1	FALSE
ENSMUSG00000038330	C87499	0	0.3110468015575485	1	FALSE
ENSMUSG00000063376	Ifna13	0	4.429987874281057	1	FALSE
ENSMUSG00000078355	Ifna16	0	4.260062872838745	1	FALSE
ENSMUSG00000078354	Ifna2	0	3.429987874281057	1	FALSE
ENSMUSG00000100079	Ifnab	0	3.6226329522234537	1	FALSE
ENSMUSG00000097078	Gm26566	0.00538456325046798	0.23388876976271256	1	FALSE
ENSMUSG00000100505	Gm13283	0	5.429987874281055	1	FALSE
ENSMUSG00000096591	Gm13272	0	5.845025373559901	1	FALSE
ENSMUSG00000096854	Ifnz	0	5.429987874281055	1	FALSE
ENSMUSG00000095101	Gm13285	0	5.1080597793936935	1	FALSE
ENSMUSG00000070908	Gm13288	0	3.729548156139965	1	FALSE
ENSMUSG00000045364	Ifne	0	4.260062872838745	1	FALSE
ENSMUSG00000117251	Gm49891	0	1.2600628728387449	1	FALSE
ENSMUSG00000085183	Wincr1	0	1.815278030165848	1	FALSE
ENSMUSG00000085569	Gm12602	5.3845632504679e-4	0.22053450865210775	1	FALSE
ENSMUSG00000087659	Gm12606	0	3.037670451502297	1	FALSE
ENSMUSG00000086035	Gm12610	0.00376919427532759	0.60980891186587	1	FALSE
ENSMUSG00000043753	Dmrta1	0	0.2802407547763739	1	FALSE
ENSMUSG00000085690	Gm12629	0	6.429987874281055	1	FALSE
ENSMUSG00000070902	Zfp352	5.3845632504679e-4	2.5970978601163157	1	FALSE
ENSMUSG00000085817	Gm12668	0	4.1080597793936935	1	FALSE
ENSMUSG00000086042	Gm12670	0	3.5230972786725374	1	FALSE
ENSMUSG00000066107	Gm12666	0	4.429987874281057	1	FALSE
ENSMUSG00000085209	Gm12637	0	2.260062872838745	1	FALSE
ENSMUSG00000054000	Tusc1	0.01776905872654436	0.0321245262908727	1	FALSE
ENSMUSG00000028578	Caap1	0.5282256548709096	0.23401811084652369	1	FALSE
ENSMUSG00000028577	Plaa	0.4296881473873454	0.27383358751278064	1	FALSE
ENSMUSG00000062627	Mysm1	1.0311438624646196	0.2400704861789097	1	FALSE
ENSMUSG00000085377	4930551L18Rik	0	1.845025373559901	1	FALSE
ENSMUSG00000100129	Gm29064	0	4.429987874281057	1	FALSE
ENSMUSG00000084939	Gm830	5.3845632504679e-4	0.08569196636523913	1	FALSE
ENSMUSG00000085835	Gm12707	0	3.342525033030718	1	FALSE
ENSMUSG00000028573	Fggy	0.4248420404619242	0.073471828420693	1	FALSE
ENSMUSG00000081362	Cyp2j7	0.00215382530018719	0.32146341750288876	1	FALSE
ENSMUSG00000052520	Cyp2j5	0.00107691265009359	0.25672716027549036	1	FALSE
ENSMUSG00000028563	Tm2d1	0.6746857752836388	0.5701831417405767	1	FALSE
ENSMUSG00000087166	L1td1	5.3845632504679e-4	1.1080597793936935	1	FALSE
ENSMUSG00000085843	Kank4os	0	0.8300750320939283	1	FALSE
ENSMUSG00000073794	I0C0044D17Rik	0	2.3855937549226027	1	FALSE
ENSMUSG00000028560	Usp1	0.2121517920684387	0.02975693742883178	1	FALSE
ENSMUSG00000028553	Angptl3	0.15399850896338443	0.3214998441365875	1	FALSE
ENSMUSG00000087332	Gm12690	0	5.845025373559901	1	FALSE
ENSMUSG00000086096	Gm12688	0	5.429987874281055	1	FALSE
ENSMUSG00000028549	Itgb3bp	0.3946884862593035	0.198590101504152	1	FALSE
ENSMUSG00000073791	Efcab7	0.10015287645870456	0.1291887604594164	1	FALSE
ENSMUSG00000025791	Pgm1	0.15130622733815044	0.07850038072590815	1	FALSE
ENSMUSG00000085142	Gm12702	0	3.037670451502297	1	FALSE
ENSMUSG00000086385	Gm12701	0	4.622632952223453	1	FALSE
ENSMUSG00000069733	Ube2u	0.00107691265009359	0.4913884189452009	1	FALSE
ENSMUSG00000085871	Ube2uos	0	4.845025373559901	1	FALSE
ENSMUSG00000085863	Gm12801	0	5.429987874281055	1	FALSE
ENSMUSG00000085721	Gm12796	0.00538456325046798	0.03533031304778067	1	FALSE
ENSMUSG00000035201	B020004J07Rik	0.00107691265009359	0.6530066012669735	1	FALSE
ENSMUSG00000046133	C130073F10Rik	0	0.890829063173026	1	FALSE
ENSMUSG00000078626	Gm12790	0	0.5596231546976522	1	FALSE
ENSMUSG00000078625	Gm12789	0	5.845025373559901	1	FALSE
ENSMUSG00000028522	Mier1	1.1178353307971542	0.6295521574477485	1	FALSE
ENSMUSG00000078618	4930456L15Rik	5.3845632504679e-4	0.6552008146798833	1	FALSE
ENSMUSG00000086136	Gm12718	0.00269228162523399	1.0234285289265197	1	FALSE
ENSMUSG00000087482	Gm12720	5.3845632504679e-4	2.003723119578959	1	FALSE
ENSMUSG00000029656	C8b	0.00646147590056158	0.03634990675024596	1	FALSE
ENSMUSG00000035031	C8a	0.00430765060037439	0.2938511862950284	1	FALSE
ENSMUSG00000095386	Gm17662	0	0.5596231546976522	1	FALSE
ENSMUSG00000085790	Gm12729	0	2.475791563894182	1	FALSE
ENSMUSG00000087051	Gm12730	0	5.845025373559901	1	FALSE
ENSMUSG00000025418	Bsnd	0	3.845025373559901	1	FALSE
ENSMUSG00000085933	Tmem61	0.00538456325046798	0.13787543382925715	1	FALSE
ENSMUSG00000085023	Gm12744	5.3845632504679e-4	0.5844978233366813	1	FALSE
ENSMUSG00000043572	Pars2	0.03823039907832271	0.19770020300872737	1	FALSE
ENSMUSG00000086940	Gm12746	0	2.970556255643759	1	FALSE
ENSMUSG00000028622	Mrpl37	0.13622945023684008	0.1171763660706744	1	FALSE
ENSMUSG00000047636	Cdcp2	0	1.6751003721175888	1	FALSE
ENSMUSG00000085304	Gm12802	0.01453832077626356	0.14855455762175485	1	FALSE
ENSMUSG00000028618	Tmem59	1.3892173186207408	0.5910257561167991	1	FALSE
ENSMUSG00000034785	Dio1	0	0.5970978601163157	1	FALSE
ENSMUSG00000086041	Gm12869	0.00107691265009359	1.5071557348035185	1	FALSE
ENSMUSG00000028614	Ndc1	0.07969153610692621	0.07669300565954318	1	FALSE
ENSMUSG00000028609	Magoh	0.1281526053611381	0.25182831360558744	1	FALSE
ENSMUSG00000086713	4930407G08Rik	0	0.17260003158840576	1	FALSE
ENSMUSG00000008932	Slc1a7	0.00161536897514039	0.3585255117244319	1	FALSE
ENSMUSG00000028603	Scp2	0.41299600131089464	0.5415934202997097	1	FALSE
ENSMUSG00000034645	Zyg11a	0.00107691265009359	0.7111696268251109	1	FALSE
ENSMUSG00000034636	Zyg11b	0.7888385161935602	0.3743059334712564	1	FALSE
ENSMUSG00000059816	Shisal2a	5.3845632504679e-4	1.063665660035241	1	FALSE
ENSMUSG00000034610	Tut4	1.9497503529944584	0.32313557519429237	1	FALSE
ENSMUSG00000085093	Gm12737	0.00107691265009359	1.156969379874642	1	FALSE
ENSMUSG00000063800	Prpf38a	0.1787674999155372	0.1174864401657647	1	FALSE
ENSMUSG00000028587	Orc1	0.12438341108581052	0.20927598511712864	1	FALSE
ENSMUSG00000028568	Btf3l4	0.3101508432269561	0.05117275634081642	1	FALSE
ENSMUSG00000028567	Txndc12	0.24338225892115303	0.3861246454680205	1	FALSE
ENSMUSG00000073775	Kti12	0.0441534186538375	0.27145422423817944	1	FALSE
ENSMUSG00000053510	Nrd1	1.2233727705063269	0.14034828072343952	1	FALSE
ENSMUSG00000028559	Osbpl9	1.570677100161512	0.5297169664946177	1	FALSE
ENSMUSG00000028552	Eps15	0.6822241638342941	0.46266614122404737	1	FALSE
ENSMUSG00000028557	Rnf11	0.5863789379759639	0.2526917836549343	1	FALSE
ENSMUSG00000060491	4930522H14Rik	0	1.321463417502887	1	FALSE
ENSMUSG00000028545	Bend5	0.10607589603421937	0.17995269787548063	1	FALSE
ENSMUSG00000028544	Slc5a9	0	2.003723119578959	1	FALSE
ENSMUSG00000078599	Skint8	0.00376919427532759	0.01953652277706297	1	FALSE
ENSMUSG00000089773	Skint1	0	2.003723119578959	1	FALSE
ENSMUSG00000055960	Skint4	0.00107691265009359	1.445094766671266	1	FALSE
ENSMUSG00000049972	Skint9	0.00107691265009359	0.6885208878799123	1	FALSE
ENSMUSG00000034359	Skint2	0.00376919427532759	0.4498482966419006	1	FALSE
ENSMUSG00000048766	Skint10	0	1.363898683823285	1	FALSE
ENSMUSG00000085878	Gm12823	5.3845632504679e-4	1.6751003721175888	1	FALSE
ENSMUSG00000100998	Gm28864	0	6.429987874281055	1	FALSE
ENSMUSG00000085870	Gm12829	5.3845632504679e-4	1.1915831349559785	1	FALSE
ENSMUSG00000028719	Cmpk1	0.37745788385780593	0.4637433159134931	1	FALSE
ENSMUSG00000028718	Stil	0.01561523342635716	0.17890001994414462	1	FALSE
ENSMUSG00000083138	Cyp4a29	0	6.429987874281055	1	FALSE
ENSMUSG00000066071	Cyp4a12a	0	1.475791563894182	1	FALSE
ENSMUSG00000078597	Cyp4a12b	5.3845632504679e-4	0.07684104878297404	1	FALSE
ENSMUSG00000084346	Cyp4a30b	0	2.3007048573360898	1	FALSE
ENSMUSG00000028715	Cyp4a14	0	5.429987874281055	1	FALSE
ENSMUSG00000066072	Cyp4a10	0	2.572006879153484	1	FALSE
ENSMUSG00000028712	Cyp4a31	0	3.845025373559901	1	FALSE
ENSMUSG00000063929	Cyp4a32	0	1.7295481561399644	1	FALSE
ENSMUSG00000034210	Efcab14	0.3446120480299512	0.2589379643678036	1	FALSE
ENSMUSG00000044556	Tex38	0	0.6751003721175888	1	FALSE
ENSMUSG00000100081	Gm29434	0	1.7861316845063318	1	FALSE
ENSMUSG00000073774	Kncn	0.00107691265009359	1.6840334968875972	1	FALSE
ENSMUSG00000034185	6430628N08Rik	5.3845632504679e-4	1.321463417502887	1	FALSE
ENSMUSG00000028707	Dmbx1	0	0.15386346900681858	1	FALSE
ENSMUSG00000063882	Uqcrh	0.9250679664304002	0.6332526652697225	1	FALSE
ENSMUSG00000028703	Lrrc41	0.1959981023170347	0.28288751897906517	1	FALSE
ENSMUSG00000078593	1700042G07Rik	0	4.260062872838745	1	FALSE
ENSMUSG00000085920	Gm12951	0.00107691265009359	0.7481638343073129	1	FALSE
ENSMUSG00000087299	Gm12953	0.00269228162523399	0.2634063159131159	1	FALSE
ENSMUSG00000085408	C530005A16Rik	0.05653791412991386	0.4808494131323098	1	FALSE
ENSMUSG00000028691	Prdx1	0.6149171232034442	0.6113288206411404	1	FALSE
ENSMUSG00000028690	Mmachc	0.02423053462710594	0.31059560685773846	1	FALSE
ENSMUSG00000033985	Tesk2	0.21269024839348552	0.362023942129464	1	FALSE
ENSMUSG00000086417	Gm12996	0.00807684487570198	0.00897501850183157	1	FALSE
ENSMUSG00000086890	1700021J08Rik	5.3845632504679e-4	2.0901378713964327	1	FALSE
ENSMUSG00000028683	Eif2b3	0.3139200375022837	0.5105939117141314	1	FALSE
ENSMUSG00000028680	Plk3	0.0850760993573942	0.3335461952747729	1	FALSE
ENSMUSG00000048772	Tmem53	0.03392274847794832	0.06284617972869277	1	FALSE
ENSMUSG00000085749	Gm12843	0.00161536897514039	0.2625697284493196	1	FALSE
ENSMUSG00000087228	Gm12827	0	3.845025373559901	1	FALSE
ENSMUSG00000033423	Eri3	0.848068711948708	0.16919965315609709	1	FALSE
ENSMUSG00000009640	Dmap1	0.10446052705907896	0.29174889806744986	1	FALSE
ENSMUSG00000086320	Gm12840	0.00807684487570198	0.27580266501576034	1	FALSE
ENSMUSG00000048626	Klf17	5.3845632504679e-4	2.7295481561399644	1	FALSE
ENSMUSG00000033379	Atp6v0b	5.290333393584798	0.5937466924520562	1	FALSE
ENSMUSG00000028540	Dph2	0.02369207830205914	0.43400093678768137	1	FALSE
ENSMUSG00000028538	St3gal3	0.8453764303234741	0.4864956424846027	1	FALSE
ENSMUSG00000086554	9530034E10Rik	0.04523033130393109	0.518437270084199	1	FALSE
ENSMUSG00000033326	Kdm4a	0.16315226648918002	0.4727330614960006	1	FALSE
ENSMUSG00000006392	Med8	0.2525360164469486	0.396096313128937	1	FALSE
ENSMUSG00000006389	Mpl	0.00969221385084237	0.25900865646674287	1	FALSE
ENSMUSG00000028536	2610528J11Rik	0	0.9221932340823606	1	FALSE
ENSMUSG00000028729	Ebna1bp2	0.18899817009142636	0.17415457336981088	1	FALSE
ENSMUSG00000043698	Olfr62	0	3.342525033030718	1	FALSE
ENSMUSG00000043383	Olfr1342	0	5.1080597793936935	1	FALSE
ENSMUSG00000046790	Olfr1341	0	3.429987874281057	1	FALSE
ENSMUSG00000070821	Olfr1340	0	3.845025373559901	1	FALSE
ENSMUSG00000070820	Olfr1339	0	6.429987874281055	1	FALSE
ENSMUSG00000095218	Olfr1338	0	3.729548156139965	1	FALSE
ENSMUSG00000073768	Olfr1330	0.02530744727719954	0.3722217312332141	1	FALSE
ENSMUSG00000087464	Gm12862	0	3.729548156139965	1	FALSE
ENSMUSG00000066060	Gm12866	5.3845632504679e-4	1.3531722772302253	1	FALSE
ENSMUSG00000085505	Gm12868	0.00161536897514039	1.270116537502668	1	FALSE
ENSMUSG00000078584	AU022252	0.1717675676899288	0.54638996682566	1	FALSE
ENSMUSG00000028642	Tmem269	0	0.9221932340823606	1	FALSE
ENSMUSG00000085203	Gm12927	0	0.5111246370064624	1	FALSE
ENSMUSG00000028639	Ybx1	0.7538388550655183	0.20939635953338465	1	FALSE
ENSMUSG00000060288	Ppih	0.0915375752579558	0.471918554746976	1	FALSE
ENSMUSG00000028636	Ppcs	0.07484542918150502	0.4843768270729995	1	FALSE
ENSMUSG00000087385	Frg2f1	0.05438408882972667	0.4817351741171434	1	FALSE
ENSMUSG00000032998	Foxj3	0.5788405494253087	0.24235065167008163	1	FALSE
ENSMUSG00000023247	Guca2a	5.3845632504679e-4	2.220534508652108	1	FALSE
ENSMUSG00000032978	Guca2b	0	2.260062872838745	1	FALSE
ENSMUSG00000028634	Hivep3	3.1822768810265805	0.2319685113534622	1	FALSE
ENSMUSG00000000085	Scmh1	1.530292875783002	0.214587612817478	1	FALSE
ENSMUSG00000070803	Cited4	0.03823039907832271	0.00862429647727935	1	FALSE
ENSMUSG00000043207	Zmpste24	0.17661367461535	0.28556207550806034	1	FALSE
ENSMUSG00000078577	Tmco2	5.3845632504679e-4	1.2011691837851757	1	FALSE
ENSMUSG00000049878	Rlf	0.8889913926522648	0.29908392155073005	1	FALSE
ENSMUSG00000073764	Gm12888	0	3.037670451502297	1	FALSE
ENSMUSG00000078576	Gm12886	0	5.1080597793936935	1	FALSE
ENSMUSG00000078575	Gm12887	0	4.260062872838745	1	FALSE
ENSMUSG00000023263	9530002B09Rik	0	0.9705562556437588	1	FALSE
ENSMUSG00000028657	Ppt1	1.2082959934050164	0.511634579035894	1	FALSE
ENSMUSG00000028656	Cap1	0.9848366185105948	0.7318240598157539	1	FALSE
ENSMUSG00000086153	Gm12923	0	2.7295481561399644	1	FALSE
ENSMUSG00000002384	Bmp8b	0.02638435992729313	0.14995951767044868	1	FALSE
ENSMUSG00000076438	Oxct2b	0	2.429987874281057	1	FALSE
ENSMUSG00000028651	Ppie	0.09530676953328338	0.4165632544159048	1	FALSE
ENSMUSG00000032744	Heyl	0.00430765060037439	0.18311534811731	1	FALSE
ENSMUSG00000011257	Pabpc4	0.8846837420518904	0.2032006830837824	1	FALSE
ENSMUSG00000028649	Macf1	5.995711179396104	0.5770705306702419	1	FALSE
ENSMUSG00000028648	Ndufs5	0.9697598414092844	0.4233356735346084	1	FALSE
ENSMUSG00000085875	Gm12905	0.20676722881797072	0.3497067578100883	1	FALSE
ENSMUSG00000086087	Gm12916	0	5.845025373559901	1	FALSE
ENSMUSG00000086955	1700021L23Rik	0	1.7295481561399644	1	FALSE
ENSMUSG00000086978	4933435F18Rik	0	2.6751003721175888	1	FALSE
ENSMUSG00000084757	1700057H15Rik	0.00269228162523399	0.4375215469664653	1	FALSE
ENSMUSG00000028902	Sf3a3	0.1841520631660052	0.281781842476863	1	FALSE
ENSMUSG00000028890	Mtf1	0.20622877249292393	0.3142397434768749	1	FALSE
ENSMUSG00000078570	1110065P20Rik	0.2094595104432047	0.20697629708733656	1	FALSE
ENSMUSG00000028889	Yrdc	0.1308448869863721	0.24267636895517564	1	FALSE
ENSMUSG00000044730	9930104L06Rik	0.1663830044394608	0.4877760904538953	1	FALSE
ENSMUSG00000028869	Gnl2	0.3893039230088355	0.10506143400882384	1	FALSE
ENSMUSG00000050213	Snip1	0.10015287645870456	0.43487826829702714	1	FALSE
ENSMUSG00000028863	Meaf6	0.4937644500679145	0.06825429452565523	1	FALSE
ENSMUSG00000085562	2610028E06Rik	5.3845632504679e-4	0.10355838715875444	1	FALSE
ENSMUSG00000028861	Mrps15	0.4399188175632346	0.5450747452974767	1	FALSE
ENSMUSG00000042608	Stk40	0.28538185227480334	0.04227070006817879	1	FALSE
ENSMUSG00000086961	Gm12946	0	3.260062872838745	1	FALSE
ENSMUSG00000043962	Thrap3	1.069912717867989	0.6945152765582858	1	FALSE
ENSMUSG00000028847	Trappc3	0.3494581549553724	0.03690438832916865	1	FALSE
ENSMUSG00000042558	Adprhl2	0.24876682217162105	0.422751679786443	1	FALSE
ENSMUSG00000028845	Tekt2	0.00376919427532759	0.4215592522104776	1	FALSE
ENSMUSG00000087394	Gm12945	0	1.4076200612526026	1	FALSE
ENSMUSG00000028842	Ago3	1.4974470399551474	0.21601102325663024	1	FALSE
ENSMUSG00000042500	Ago4	0.2137671610435791	0.24628392439256253	1	FALSE
ENSMUSG00000073755	5730409E04Rik	0.10446052705907896	0.00764272815577626	1	FALSE
ENSMUSG00000028837	Psmb2	0.7344544273638335	0.235436646827114	1	FALSE
ENSMUSG00000028830	AU040320	0.6009172587522275	0.3981827195862393	1	FALSE
ENSMUSG00000042446	Zmym4	1.3633714150184943	0.17403767636960338	1	FALSE
ENSMUSG00000028820	Sfpq	1.3972941634964429	0.2844776210449028	1	FALSE
ENSMUSG00000042380	Smim12	0.2094595104432047	0.09750943892146546	1	FALSE
ENSMUSG00000050234	Gja4	0.00861530120074878	0.4971652146867491	1	FALSE
ENSMUSG00000042367	Gjb3	0	3.260062872838745	1	FALSE
ENSMUSG00000046623	Gjb4	0	4.1080597793936935	1	FALSE
ENSMUSG00000042357	Gjb5	0	4.1080597793936935	1	FALSE
ENSMUSG00000086138	4930471C06Rik	0	6.429987874281055	1	FALSE
ENSMUSG00000086771	1700080G11Rik	5.3845632504679e-4	0.08125972004997983	1	FALSE
ENSMUSG00000087510	1700112K13Rik	0	3.845025373559901	1	FALSE
ENSMUSG00000085717	Hmgb4os	0	1.3855937549226027	1	FALSE
ENSMUSG00000061894	Zscan20	0.0446918749788843	0.02646855612616949	1	FALSE
ENSMUSG00000028799	Zfp362	0.2552282980721826	0.3523176000483057	1	FALSE
ENSMUSG00000085085	1700086P04Rik	0.01453832077626356	0.26436301027237086	1	FALSE
ENSMUSG00000028786	Tmem54	5.3845632504679e-4	1.9221932340823609	1	FALSE
ENSMUSG00000040928	S100pbp	0.3376121158043428	0.1628284458873519	1	FALSE
ENSMUSG00000028811	Yars	0.3963038552344439	0.18208611795950835	1	FALSE
ENSMUSG00000087575	Gm12976	0.00861530120074878	0.05137425413514407	1	FALSE
ENSMUSG00000057236	Rbbp4	0.5890712196011978	0.277469183614208	1	FALSE
ENSMUSG00000057572	Zbtb8os	0.23153621977012345	0.4883717101131717	1	FALSE
ENSMUSG00000028807	Zbtb8a	0.07053777858113064	0.00410443186897913	1	FALSE
ENSMUSG00000040859	Bsdc1	0.24930527849666784	0.3873378768292613	1	FALSE
ENSMUSG00000078554	Fam229a	0.00215382530018719	0.6751003721175888	1	FALSE
ENSMUSG00000047945	Marcksl1	0.05169180720449268	0.16891076904273206	1	FALSE
ENSMUSG00000028798	Eif3i	0.259535948672557	0.5009408650203717	1	FALSE
ENSMUSG00000028797	Tmem234	0.9428370251569448	0.5042607094889375	1	FALSE
ENSMUSG00000040795	Iqcc	0.11953730416038932	0.07129232878378922	1	FALSE
ENSMUSG00000028795	Ccdc28b	0.25684366704732303	0.21278555529313747	1	FALSE
ENSMUSG00000053841	Txlna	0.3607657377813552	0.4933236081661536	1	FALSE
ENSMUSG00000086369	E330017L17Rik	0.00323073795028079	0.7216429580546198	1	FALSE
ENSMUSG00000028779	Pef1	0.11415274090992134	0.3481137867193258	1	FALSE
ENSMUSG00000023120	Ldc1	0	0.8450253735599009	1	FALSE
ENSMUSG00000028773	Fabp3	0.4625339832152001	0.1877332387656334	1	FALSE
ENSMUSG00000074088	Snrnp40	0.2988432604009733	0.2729318011897639	1	FALSE
ENSMUSG00000028580	Pum1	1.268603101810258	0.2788534443316657	1	FALSE
ENSMUSG00000086548	Gm12972	0	0.9064259182240432	1	FALSE
ENSMUSG00000087451	Gm12970	0	3.6226329522234537	1	FALSE
ENSMUSG00000097224	Gm26716	0.00161536897514039	0.47288583271877016	1	FALSE
ENSMUSG00000040533	Matn1	5.3845632504679e-4	1.126207126103953	1	FALSE
ENSMUSG00000086262	A930031H19Rik	0	4.845025373559901	1	FALSE
ENSMUSG00000087171	Gm12962	0	0.8006312542014467	1	FALSE
ENSMUSG00000086856	Gm16080	0	3.037670451502297	1	FALSE
ENSMUSG00000028911	Srsf4	0.46630317749052774	0.493017172033813	1	FALSE
ENSMUSG00000028906	Epb41	0.930990986005915	0.4106317573959641	1	FALSE
ENSMUSG00000099937	Gm28872	0	5.1080597793936935	1	FALSE
ENSMUSG00000028899	Taf12	0.23153621977012345	0.4698649598058098	1	FALSE
ENSMUSG00000089687	Rab42	0.07753771080673902	0.09044499115084204	1	FALSE
ENSMUSG00000086290	Snhg12	0.3753040585576187	0.481118649473812	1	FALSE
ENSMUSG00000028898	Trnau1ap	0.2132287047185323	0.25391837777690407	1	FALSE
ENSMUSG00000028896	Rcc1	0.0866914683325346	0.4602194208826109	1	FALSE
ENSMUSG00000091021	Gm17300	0.01669214607645076	0.32834042425029164	1	FALSE
ENSMUSG00000028893	Sesn2	0.02315362197701234	0.3179038424405398	1	FALSE
ENSMUSG00000054428	Atpif1	1.837751437384724	0.4193798835531717	1	FALSE
ENSMUSG00000087352	Gm12999	0.00323073795028079	0.22332232602372848	1	FALSE
ENSMUSG00000054405	Dnajc8	0.6316092692798949	0.36207487135645977	1	FALSE
ENSMUSG00000028886	Eya3	0.5066874018690376	0.4004866895750858	1	FALSE
ENSMUSG00000028882	Ppp1r8	0.11738347886020212	0.17794894443026976	1	FALSE
ENSMUSG00000028879	Stx12	0.4453033808137026	0.2131014607561339	1	FALSE
ENSMUSG00000037692	Ahdc1	0.24930527849666784	0.04133959427222145	1	FALSE
ENSMUSG00000028862	Map3k6	0.02476899095215274	0.35067331661017587	1	FALSE
ENSMUSG00000028854	Slc9a1	0.2584590360224634	0.38157747340304327	1	FALSE
ENSMUSG00000086850	Gm13257	0	1.2600628728387449	1	FALSE
ENSMUSG00000037600	Kdf1	0.00161536897514039	0.619416239539909	1	FALSE
ENSMUSG00000028851	Nudc	0.535225587096518	0.3385538169633464	1	FALSE
ENSMUSG00000050966	Lin28a	0	1.5473448249192143	1	FALSE
ENSMUSG00000087288	Gm13061	0	4.622632952223453	1	FALSE
ENSMUSG00000073747	Gm7534	0	1.815278030165848	1	FALSE
ENSMUSG00000028840	Zfp593	0.0446918749788843	0.3025462041602589	1	FALSE
ENSMUSG00000086322	E130218I03Rik	0	1.475791563894182	1	FALSE
ENSMUSG00000028834	Trim63	5.3845632504679e-4	0.4413031875088915	1	FALSE
ENSMUSG00000037366	Pafah2	0.03876885540336951	0.14902647739677377	1	FALSE
ENSMUSG00000028832	Stmn1	2.7466657140637203	0.2330862614020026	1	FALSE
ENSMUSG00000078521	Aunip	0.00807684487570198	0.01794735972940664	1	FALSE
ENSMUSG00000028821	Syf2	0.23907460832077865	0.47704708217565983	1	FALSE
ENSMUSG00000037242	Clic4	0.14484475143758888	0.3765546872812	1	FALSE
ENSMUSG00000028809	Srrm1	1.5119853607314109	0.3392470237044791	1	FALSE
ENSMUSG00000043924	Ncmap	0.01076912650093597	0.5230972786725392	1	FALSE
ENSMUSG00000086788	1700029M20Rik	0	3.6226329522234537	1	FALSE
ENSMUSG00000037157	Il22ra1	5.3845632504679e-4	1.66180354950413	1	FALSE
ENSMUSG00000037139	Myom3	0.00323073795028079	0.10548583572986914	1	FALSE
ENSMUSG00000028676	Srsf10	1.0128363474130284	0.17243470125406923	1	FALSE
ENSMUSG00000028670	Lypla2	0.14053710083721446	0.15770534583130447	1	FALSE
ENSMUSG00000028669	Pithd1	0.1776905872654436	0.09834023671954915	1	FALSE
ENSMUSG00000001604	Tcea3	0.00484610692542118	0.7007070282536549	1	FALSE
ENSMUSG00000066037	Hnrnpr	0.8927605869275923	0.2493233146865163	1	FALSE
ENSMUSG00000098155	Gm27022	0.00646147590056158	0.6638412547029056	1	FALSE
ENSMUSG00000066178	6030445D17Rik	0.00323073795028079	0.0875956768339794	1	FALSE
ENSMUSG00000036940	Kdm1a	0.8599147510997376	0.10160783045095936	1	FALSE
ENSMUSG00000036921	Tex46	0	2.845025373559901	1	FALSE
ENSMUSG00000070683	Lactbl1	0.00161536897514039	0.2777030319744753	1	FALSE
ENSMUSG00000060862	Zbtb40	0.08992220628281539	0.4183612569062185	1	FALSE
ENSMUSG00000085542	1700037C06Rik	0	4.429987874281057	1	FALSE
ENSMUSG00000087417	Gm13001	0	5.429987874281055	1	FALSE
ENSMUSG00000078520	Cela3a	0	2.786131684506332	1	FALSE
ENSMUSG00000023433	Cela3b	0	1.7861316845063318	1	FALSE
ENSMUSG00000086845	Gm13010	0	4.1080597793936935	1	FALSE
ENSMUSG00000041399	1700013G24Rik	0	5.845025373559901	1	FALSE
