symbol	MP-1	MP-18	MP-19	MP-2	MP-20	MP-21	MP-22	MP-23	MP-24	MP-3	MP-4	MP-5	MP-6	MP-7	MP-8
Htra3	7.184688	6.412969	6.191865999999999	7.736318000000001	8.521855	9.292525	8.788512	7.3880099999999995	6.287071	8.483339	7.016399	10.957054	7.707453	9.645979	8.007007
Htra4	0.96756	1.377482	0.645198	0.734293	0.890914	0.637206	1.267733	1.562533	1.086271	1.288124	0.72941	0.664645	0.457207	1.101474	1.6685720000000002
Htt	28.248774	22.7577	23.307889	23.545378	27.314860000000003	29.208565	28.786352	32.193295	14.438669	27.718079	28.465933	20.475792000000002	23.374465	21.405787	24.567906
Hunk	12.27634	6.468785	7.284133000000001	8.201233	10.099689	10.137841	9.714775000000001	8.79413	11.273275	7.351561	9.095269	8.896806	4.96535	6.758295	10.307692
Hus1	4.6261660000000004	5.115075	5.874709	4.614005	4.604366	5.2993120000000005	5.710440999999999	6.086711	3.2489689999999998	4.926385	5.640665	6.00895	5.6819239999999995	7.104923	5.491998
Hus1b	0.087354	0	0.305407	0	0	0	0	0	0	0	0	0	0	0	0
Huwe1	48.169142	45.127818000000005	36.777875	35.966049999999996	41.030232	43.952817	52.741068	51.067932	19.074737	44.945679	50.378215	36.327405	48.44931	41.342627	35.760308
Hvcn1	2.916404	4.2753570000000005	2.610952	1.843533	2.722042	2.058112	2.192563	4.875444	1.427471	3.257571	3.081686	3.375781	4.05185	3.4809609999999997	2.941979
Hyal1	3.181717	4.1548929999999995	3.77505	2.949597	3.477446	2.757796	3.221756	3.0212120000000002	1.109191	4.255681	3.720891	4.729519000000001	4.6669149999999995	3.919617	3.682622
Hyal2	12.022824	7.701836	12.979391	11.742458999999998	10.604265	11.393018999999999	9.842603	8.071599	11.434131	11.967362999999999	11.943579999999999	10.272078	11.804196000000001	10.219307	9.900225
Hyal3	0.221662	0.833636	0.289906	0.385199	0.5839840000000001	0.418258	0.363179	0.332017	0.572468	0.332418	0.782949	0.496455	0.533115	0.322571	0.39786099999999996
Hyal4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal6	0	0	0	0	0.008406	0	0	0	0	0	0	0	0	0.018766	0
Hydin	0.094114	0.167599	0.061316	0.075874	0.050265	0.112567	0.056422	0.081641	0.039817	0.120042	0.139214	0.140637	0.12325	0.047117	0.109096
Hyi	16.368153	12.869935	10.337991	15.046365999999999	14.377639	14.788559	17.351179000000002	17.572242	16.088955000000002	15.114828	15.732372	12.922959	13.362051	16.86638	13.375038
Hykk	0.827681	0.7211259999999999	0.627517	0.8010470000000001	0.805212	0.934978	0.782493	0.95046	0.6293719999999999	0.824367	0.683057	0.987444	0.711058	0.698268	0.816733
Hyls1	4.978544	4.51092	4.156668	4.422493	4.843916	4.947705999999999	4.4860310000000005	4.585385	5.0370800000000004	4.561271	3.8419169999999996	3.804395	3.655958	3.316237	3.733994
Hyou1	47.182557	37.89224	44.919622	58.222521	53.461251999999995	56.424869	53.690488	44.432838	47.605810000000005	46.793727	51.594896	37.297613999999996	42.137983	35.627773	47.99776
Hypk	20.213729	13.264526	18.001113	76.240583	19.72277	14.987381000000001	11.433933	12.848151999999999	25.65914	15.845929	17.314765	17.984236	12.37314	20.169481	18.516883
I0C0044D17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054485
I830077J02Rik	0.724327	0.328338	0.710336	0.893464	1.583879	0.682721	1.013644	0.511079	0.312002	1.0479019999999999	0.552521	0.889966	1.255195	1.58999	0.670443
Iah1	18.535056	14.597149	15.852476	16.02424	14.804752	11.525726	14.077238999999999	10.503316000000002	13.8003	17.058217	17.762746	15.519706000000001	12.833411	14.177285999999999	17.408063000000002
Iapp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iars	19.97351	16.249388	14.279549	21.599745	19.301172	19.22712	19.395751	20.102015	11.72028	20.058237000000002	20.527115	15.080964	13.449608	12.729599	16.901204
Iars2	22.368302	23.896851	18.593598999999998	21.122271	21.532162	22.207272	25.113235	25.144748	10.433372	20.042744	21.783924	20.394188	16.311922	20.249058	19.895497
Iba57	8.340422	7.5381800000000005	8.245942	7.656332	7.936904	8.195833	6.171205	6.739502	8.355371	7.021631	7.651155	6.48991	6.99214	7.6736580000000005	8.34333
Ibsp	0.216811	0.139223	0.18863	0.097274	0.082304	0.031393	0.19848	0.2224	0.236617	0.121973	0.070027	0.019644	0.083028	0	0.041715
Ibtk	8.936028	8.260868	7.879777000000001	9.418077	8.671334	10.018591	8.775170000000001	9.164036	7.518096	8.510834	8.724128	7.206887	6.437323	7.115742	8.671389999999999
Ica1	53.918203	62.009314999999994	36.989547	53.250969	49.603629	51.601531	51.003479999999996	56.82083	49.82027	48.744699	50.889678999999994	32.175795	36.763315	30.356898	44.099387
Ica1l	25.377849	24.988132999999998	18.899509	24.368033	23.10666	27.451701	22.649904	27.857268	19.651219	22.550331	20.420237	21.652706000000002	22.826446	22.2666	21.751142
Icam1	2.11612	4.931925	2.877782	2.161803	2.141311	2.529079	2.452782	2.4638519999999997	1.8732119999999999	2.130222	2.7954879999999998	4.237926	3.059383	3.9423019999999998	2.424019
Icam2	4.7869459999999995	3.049741	8.818181000000001	8.115635	8.291088	4.622648	4.143552	3.2791129999999997	5.254331	6.268533	6.072415	5.146867	5.338168	8.868138	4.402092
Icam4	4.449261999999999	4.230492	4.357997	4.735602	3.366326	4.988073	4.385972	5.971905	3.93533	4.792733	3.851339	4.49118	1.367289	3.526753	5.177709
Icam5	191.325601	195.596845	213.67283	223.113526	233.673068	294.165897	231.811847	245.95879299999999	130.827154	235.178958	242.950144	168.581919	273.195523	177.274154	189.925229
Ice1	23.363012	17.495612	17.245245	19.258626	20.852225999999998	21.763298	17.858983	18.149436	23.377775	21.954052	23.065459999999998	18.172734000000002	21.422266	16.96679	18.809290999999998
Ice2	3.723638	1.450835	2.947826	3.008606	4.993344	1.955544	2.682712	2.406294	2.18019	2.391035	2.2037560000000003	1.94166	2.641234	1.926005	3.134345
Icmt	39.728733000000005	38.973135	43.917024	43.261599000000004	47.014106	43.891042999999996	42.605577	43.217453	38.674121	38.390851999999995	46.114203	39.875477	36.943158000000004	40.478927	43.477247999999996
Icos	0	0.011457	0.013253	0.01208	0	0	0.038561	0	0.025616	0.03719	0.010219	0	0.035249	0.02728	0.011927
Icosl	3.450756	5.415034	2.8742259999999997	2.734099	2.258234	2.61632	2.262373	2.909164	2.550258	3.835376	2.5377520000000002	4.863321999999999	3.5106249999999997	3.246368	3.576828
Id1	30.780802	38.471495	71.65086699999999	50.445783	46.839082999999995	48.711484999999996	47.21248	37.982319000000004	43.807708	43.969995000000004	34.382561	55.409383	60.096118000000004	50.952742	42.324482
Id2	201.16042	184.077675	185.118557	216.71193799999998	219.337018	186.96939899999998	189.04591399999998	182.790032	192.867667	201.02345499999998	186.360073	202.882971	149.049517	202.838124	195.216778
Id3	70.193808	68.12386699999999	122.612995	82.64686300000001	68.74969899999999	78.961287	70.786276	65.11701500000001	89.77740800000001	88.57133400000001	73.444816	136.530574	108.006246	105.007143	85.774117
Id4	21.515161	34.2338	33.025154	25.015371	21.989902	21.080275	21.311392	29.082906	19.383766	35.860271	21.330368	36.534607	36.017354	31.812028	22.848085
Ide	11.978335	8.960475	10.898582	12.172222	11.499124	11.381367000000001	11.688156	11.664788000000001	8.932405	11.973329000000001	11.087921	11.5788	9.847065	11.927291	10.475691000000001
Idh1	35.192599	32.300416	28.771295	31.939170999999998	30.951221999999998	29.091095	30.307085	29.731164	24.013815	32.636828	36.341623999999996	35.065683	35.450123999999995	35.084437	34.054541
Idh2	51.135461	69.79628100000001	62.169461999999996	47.621963	53.292403	42.116543	51.762369	59.432073	36.913641	61.650773	46.495681	77.876938	59.931432	64.828007	53.702494
Idh3a	135.558221	122.24715	99.912071	133.266029	128.24136099999998	123.307372	135.253341	121.782622	139.688239	121.124121	123.270486	88.200847	84.415802	82.128001	117.30823099999999
Idh3b	243.31341700000002	228.416765	201.50495700000002	233.048683	222.490104	234.301706	256.39886	232.988731	207.057989	219.23333699999998	232.837344	181.83701000000002	188.346835	174.44932599999999	227.473379
Idh3g	157.831755	150.93468399999998	123.980713	149.677132	143.220116	148.447725	164.30980399999999	150.184011	115.288004	142.771504	150.04276000000002	112.604948	117.831301	115.65484000000001	141.395582
Idi1	26.420417999999998	23.685856	23.249441	32.948263	21.556051	23.008578	21.230626	23.580707999999998	27.238773	28.024942	29.014443	33.429497	26.409815	32.432339	30.162893
Idi1-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idi1-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idi1-ps3	0.095072	0	0	0	0	0	0	0	0	0	0	0	0.085516	0	0
Idi1-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Idi1-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0.07332	0	0
Idi2	0.030184	0	0.036582	0.016646	0.016144	0.061	0.026584	0.103962	0.08248	0.111753	0.055547	0	0.032017	0	0.016239
Idnk	40.406335	37.075272	48.61521	43.249242	41.314354	46.55364	43.2964	38.007594	50.034901999999995	42.283756	38.379054000000004	45.974103	46.036829000000004	40.566718	43.010029
Ido1	1.527998	4.062834	5.971753	1.528355	0.846959	0.567907	0.874393	2.928013	1.639634	7.005234	1.610477	0.635038	6.533118	0.580022	1.019401
Ido2	1.764308	0.9956160000000001	1.339856	0.850133	1.320829	0.733624	0.945963	1.1130529999999998	1.1546669999999999	1.1703869999999998	1.160555	0.879299	0.806784	0.77444	1.105459
Ids	148.306453	161.433721	151.69646699999998	149.005982	149.87745800000002	153.420813	160.751289	169.050464	106.920211	156.05026199999998	165.462135	194.311366	215.634615	197.263577	165.510995
Idua	10.146746	6.3779330000000005	7.615871	6.716413	8.705184	9.417221	7.7498830000000005	6.368504	5.348217	8.811421	8.057668	6.271392	7.977589	8.218808	7.387766
Ier2	13.678875	24.790984	19.376445	16.596348	20.302338	15.994806	65.475867	34.528116	24.150458	12.626237	18.760065	10.897919	11.418156	24.518587	22.965657
Ier3	15.128773	19.171866	17.459125	18.384099	16.413438	17.410279	16.605039	14.809639	24.141094	14.570932	14.325323	14.252282	9.98427	13.246926	12.444607
Ier3ip1	73.036181	59.851403000000005	61.022916	68.923226	71.479152	81.145913	84.26109	57.15643	59.948253	52.481723	73.866547	49.009663999999994	56.022034000000005	39.131234	71.443842
Ier5	34.517944	29.652235	47.277269	52.544231	46.445004	41.984281	39.934861	35.409756	52.029263	37.702136	35.032029	26.287823	15.746986	31.139699	34.223493
Ier5l	9.37423	6.85779	13.727275	12.477034	14.446893	14.528292	9.122624	8.622791	20.6719	12.560909	8.96534	8.567281	8.354812	9.502695	8.870407
Iffo1	44.945957	36.436115	34.982781	44.197937	42.692121	45.092436	38.141904000000004	39.611256	39.828328	43.157865	46.846707	30.977809	34.058073	35.737352	37.103917
Iffo2	11.87764	17.482763000000002	11.815046	12.514933	12.950537	13.481294	11.484203	12.157953	11.061754	11.001898	12.532466	9.819294	10.318511	10.274562	12.294809
Ifi202b	0	0	0	0	0	0	0	0	0	0	0	0	0.019895	0	0
Ifi203	0.39262600000000003	0.322849	0.44364899999999996	0.456437	0.334903	0.357033	0.268919	0.183446	0.17620999999999998	0.401897	0.509794	0.411248	0.491282	0.598499	0.363834
Ifi203-ps	0.033056	0.011671	0	0.030765	0.046775	0.055012	0.009786	0.00954	0.038116	0.029997	0.030695	0.0552	0.011325	0.06633	0.023986
Ifi204	0.15393300000000001	0.205287	0.244235	0.093558	0.039361	0.129697	0.107829	0.252747	0.139615	0.143825	0.17239500000000002	0.417649	0.113732	0.065706	0.476005
Ifi205	0	0.035667	0	0	0	0	0	0	0	0	0.005913	0	0.056196	0	0.027188
Ifi206	0	0.013174	0.030851	0	0.013466	0.021236	0.011211	0	0.014509	0.058123	0.011676	0.047556	0.049864	0.028536	0.0138
Ifi207	0.029433	0.06842	0.051797	0.028758	0.018448	0.066412	0.071836	0.050752	0.013895	0.042545	0.032726	0.143247	0.028674	0.025526	0.094787
Ifi208	0.064378	0.026697	0.092411	0.079059	0.054476	0.031695	0.045009	0	0.057965	0.05129	0	0.012043	0.038409	0.056502	0.066265
Ifi209	0.098909	0.037376	0.03549	0.056578	0.038747	0.036042	0.032419	0.044553	0.09756000000000001	0.053883	0.006723	0.087647	0.038598	0.053693	0.055003
Ifi211	0.113916	0.037472	0.066565	0.168129	0.064632	0	0.069084	0.040392	0.051226	0.222534	0.101463	0.121467	0.142928	0.067758	0.351287
Ifi213	0.160453	0.048891000000000004	0.043601	0.017528	0.018303	0.114071	0.068249	0.06028	0.008912	0.028261	0.036207	0.093205	0.104903	0.08521100000000001	0.058317
Ifi214	0.077173	0.01108	0	0.008519	0.022213999999999998	0	0	0	0.016956	0.021	0	0.061794	0	0	0.06672
Ifi27	95.064126	108.921345	79.03757399999999	81.472069	76.115426	82.730525	86.371367	83.745396	102.633774	97.04267	105.312077	102.400554	71.070952	85.648453	98.982097
Ifi27l2a	5.152474	3.260454	2.230982	3.817207	0.643393	4.000401	2.065557	2.426994	5.346618	4.293895	2.526821	9.446611	6.480664	7.838127	16.493566
Ifi27l2b	0	0	0	0	0	0	0	0.063615	0	0.048067	0	0	0.070665	0	0
Ifi35	5.361534	6.830022	6.43093	5.715319	5.611954	5.612566999999999	5.116719	6.829009	7.171924000000001	5.40036	6.127946000000001	8.463531999999999	5.602320000000001	6.470393	6.439273
Ifi44	0.221691	0.092844	0.185687	0.861455	0.251619	0.48102900000000004	0.297229	0.112223	0.384207	0.382942	0.23620000000000002	0.431102	0.187872	0.591427	0.599688
Ifi44l	0	0	0	0	0	0	0	0	0	0.020458	0	0	0	0	0
Ifi47	0.883633	0.508092	1.375896	1.183135	1.032855	0.962984	0.49443000000000004	0.435383	1.074974	0.838008	0.876031	1.99152	1.052218	1.55718	1.513167
Ifih1	1.822728	1.630654	1.60035	1.103418	1.524085	1.749151	1.537384	1.584775	0.8551479999999999	1.439366	1.7343309999999998	2.041154	1.308011	1.8875289999999998	1.796844
Ifit1	2.216635	1.176165	2.172617	2.212518	2.002683	1.371452	1.709736	1.38225	2.065836	2.455596	1.79202	2.070962	1.548165	2.841999	3.291408
Ifit1bl1	2.648658	3.10127	2.012112	2.202501	2.482395	2.493141	3.530315	2.792638	1.9873	2.190143	1.904572	2.278269	1.450513	1.967872	2.716342
Ifit1bl2	0.200127	0.175253	0.240025	0.353877	0.300171	0.331792	0.372381	0.286114	0.336151	0.196847	0.195424	0.277364	0.192246	0.213753	0.422268
Ifit2	5.185675	4.555496	3.006234	4.443766	4.54458	4.868825	4.77876	4.826935000000001	2.802736	5.387345	4.207383	5.068088	4.139335	4.214754	5.235235
Ifit3	15.456152	12.939158	15.823009	15.733421	14.564313	14.264869	14.525235	14.174778	20.097024	20.455106	14.794129	27.818145	17.869639	30.0471	30.198213
Ifit3b	6.337626	5.126007	6.689306	7.53968	6.10605	7.778059	6.353335	7.178687	9.507165	10.244471	6.551693	9.763631	7.506487	12.889717	10.561864
Ifitm1	7.272679	15.83859	13.012477	6.328466	8.595636	12.654141000000001	12.715736999999999	13.432633000000001	10.165650999999999	6.599227	9.833663	14.676068	9.814208	10.939008	9.068984
Ifitm10	38.504389	37.652438000000004	37.271823	37.445223	38.776133	36.530055	34.285359	41.953598	52.461513000000004	34.783505	38.486061	29.235606999999998	22.903069000000002	29.481435	36.033892
Ifitm2	36.298321	77.881329	48.916011	35.258118	43.590193	41.552623	40.890205	51.192419	44.523186	39.344029	39.534238	57.758016	33.836942	46.669564	41.135169
Ifitm3	24.991445	30.176718	33.547116	30.906511	24.089499	28.903518	23.280171	22.29678	32.73776	33.524472	26.906758	53.52939	27.903816	42.456562	42.067908
Ifitm5	0	0	0	0	0.127237	0	0.312769	0.096277	0.139356	0.077325	0	0.110609	0.117017	0	0
Ifitm6	0.135853	1.0575	0.189047	0.124972	0.125009	0.268126	0.322119	0.366911	0.496266	0.281613	0.102177	0.262923	0.224732	0.444977	0.29152
Ifitm7	0.6052420000000001	0.5497510000000001	0.543613	0.346851	0.76015	0.307077	0.487385	1.151246	0.372674	0.586139	0.910134	0.313211	0.665621	0.419361	0.09524200000000001
Ifna-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna16	0	0	0	0	0	0	0	0	0.204553	0	0	0	0	0	0
Ifna2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar1	20.145924	14.532238	20.260892	19.58367	20.485962	17.951161000000003	18.035075	17.507412000000002	15.751892	20.418604	18.769675	17.530085	17.563295	19.268856	17.91002
Ifnar2	15.177913	14.324451	18.461649	15.109117	17.10368	17.275974	13.966754	12.221312000000001	17.739976	15.669383	15.155683	17.19645	15.637998999999999	20.886919	17.336384
Ifnb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifng	0.063434	0	0	0.015554	0	0	0	0	0	0	0	0	0	0	0
Ifngr1	12.528676	15.104479	11.623251999999999	12.56408	12.489257	11.434048	11.505880000000001	12.131213	12.663176	12.881941000000001	11.334785	13.821153	14.080351	14.608614	11.560941
Ifngr2	24.700572	15.002492	17.851659	18.728306	20.731887999999998	21.934626	19.445621000000003	20.350141	25.689307	19.024825	24.024397999999998	13.33111	17.854098	15.007238999999998	19.776407
Ifnk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnlr1	0.012414	0.074852	0.01463	0.020323	0.013066	0.020189	0.106045	0.126157	0.057912	0.064593	0.113369	0.068037	0.049473	0	0.053196
Ifnz	0	0	0.096269	0	0	0	0	0	0	0	0	0	0	0	0
Ifrd1	43.368637	57.157188	52.065499	19.945476	42.505869	43.174437	42.778373	54.46507	77.068978	46.272374	40.610927	36.585456	31.545959	34.050615	45.112524
Ifrd2	8.25798	4.321484	8.727615	6.57611	8.579759000000001	6.593767	6.268137	6.690684	9.398147	8.247235	7.225277	6.66197	6.215488	8.133117	7.235461
Ift122	16.590687	15.655235999999999	14.84148	18.346831	17.381008	21.617017999999998	19.163612	18.385259	17.02319	20.895664	19.040559	16.339223	16.375562	15.310772	16.119374999999998
Ift140	10.090782	5.23552	6.606994	7.937187	8.4313	8.682405000000001	8.104908	9.88015	7.866847	8.570767	8.598841	7.1180200000000005	7.466482999999999	7.178358	7.549523
Ift172	23.956221000000003	14.450064000000001	16.669691	22.122502	24.983970000000003	25.24664	22.153395	17.405661	29.439769	24.303279	23.793417	16.366222	16.091178	17.487419	20.184063
Ift20	154.56452499999997	123.519991	135.577161	153.984569	135.360113	134.729918	121.020428	133.071068	152.32517900000002	164.0451	129.694981	150.620937	133.13112900000002	146.905954	154.480379
Ift22	76.43647	61.103030000000004	47.260249	53.087332	76.443201	78.054835	72.924588	72.99927600000001	72.906685	56.33109	79.318726	50.772215	58.172703	43.020432	59.958729
Ift27	73.42763	84.829059	85.455011	65.378181	70.578204	67.429202	71.362957	67.077002	65.956715	75.079521	67.371604	77.485524	62.576065	72.09735	71.96463
Ift43	24.222568	27.968223000000002	27.530673	35.00824	26.18578	25.698175	22.125458000000002	26.12745	32.355312000000005	37.948647	28.016657	35.347217	26.5464	28.910035	28.143864999999998
Ift46	49.227354999999996	48.790694	41.465425	35.337483999999996	41.784771	49.732439	53.421226000000004	42.795408	43.455413	59.488972	48.996994	46.946443	38.624156	39.10725	48.559402
Ift52	26.421269000000002	24.063183	20.517114	23.116277999999998	23.147157	25.076304	27.395286000000002	26.569844	17.931281000000002	25.347872	25.872905	23.089391	21.320989	20.680082000000002	25.584849
Ift57	36.840811	33.13452	32.523486	41.189284	36.461734	40.200438	31.962833	33.949512	38.937433	41.236612	40.570842	29.588632	28.345992	30.297371	30.804380000000002
Ift74	12.208910999999999	10.780977	10.800324	14.000633	12.476305	11.504801	12.654816	12.872421000000001	15.007261000000002	13.771344	12.303186	10.153504	10.161833999999999	8.805228	12.488679
Ift80	11.169007	6.547414	7.755433	13.684230000000001	9.275888	13.958985	14.522471	14.719883	5.972568	16.923301	15.961385	14.477962999999999	8.275596	10.605457	15.328713
Ift81	21.115802000000002	16.30765	13.775874	18.657266	20.579425999999998	19.8569	19.834456000000003	18.860651	25.466818	18.862243	18.806691	13.759203999999999	12.968887	11.929234	16.605159999999998
Ift88	7.979830000000001	9.08707	6.736766	9.525331	8.087063	11.161859	8.635221	9.0810670000000009	3.727845	8.886287	10.300769	6.3188130000000005	5.873829	4.731023	7.10149
Iftap	35.072042	34.193028	34.25584	23.017085	31.358674999999998	31.349192	35.194063	30.030894	45.312114	27.533498	31.939176	32.844601	31.308012	29.527265	31.692707
Igbp1	40.127603	48.586309	46.303926	38.979085	44.594802	36.810370999999996	41.431291	40.978065	41.683032999999995	43.312284999999996	41.703345	46.843038	37.80844	44.091769	43.401091
Igbp1b	0	0.261908	0.060784	0.138295	0.110632	0.52298	0.134923	0.043269	0.367595	0.133726	0.095806	0.228848	0.84382	0.610952	0.393609
Igdcc3	0.643657	1.130891	1.308193	0.911139	0.878267	0.961494	0.641307	0.98568	0.726188	0.7193259999999999	1.389186	0.691912	1.207135	1.263697	0.715775
Igdcc4	18.474964	15.798203000000001	19.260288	18.721235	19.353978	18.068604999999998	17.085503	17.910391	12.963878000000001	18.998651	19.014264999999998	23.434181	20.429142	28.695166	22.147074
Igf1	2.9254290000000003	1.209701	1.050669	1.450012	1.392328	2.056695	1.718925	1.7154939999999999	1.099918	1.3477379999999999	1.094625	1.90437	0.677354	2.077629	1.6506939999999999
Igf1r	10.448160000000001	10.142331	10.404779	9.63697	11.18192	10.349274	11.663449	12.025506	9.444825	10.977621	10.20785	10.133341	9.654078	9.489816000000001	9.11246
Igf2	33.931225	96.810591	29.17702	32.243052	25.041325999999998	36.818528	28.480081	21.972485	19.192393	23.627643	67.559975	82.894198	34.155505	44.208513	38.21901
Igf2bp1	0.006408	0.15840700000000002	0.030347	0.03747	0.00684	0.005243	0	0.005512	0	0.004385	0.005936	0.006119	0	0.015184	0
Igf2bp2	1.357153	0.481246	0.364297	0.89001	0.861023	0.719336	0.413563	1.488308	0.178486	1.858084	0.8975599999999999	0.6325890000000001	0.412863	0.155953	0.336149
Igf2bp3	0.027584	0.009381	0.010806	0	0	0	0	0	0	0	0	0.008999	0	0.022184	0
Igf2r	7.6450379999999996	6.207445	5.02228	5.775738	6.833153	6.973003	7.145089	7.343432	6.272257	7.174877	7.417698	5.549548	6.2787	5.463707	5.990281
Igfals	0.288758	0.207951	0.326286	0.052324	0.186732	0.12523	0.038609	0.112557	0.220015	0.088604	0.206326	0.080909	0.032784	0.047141	0.049164
Igfbp1	0.04315	0.044722	0	0	0.045664	0	0	0.035822	0	0	0	0	0	0	0
Igfbp2	72.225201	167.398343	75.705841	70.894953	48.921141999999996	68.48390599999999	55.926862	51.184732000000004	90.244675	63.152119000000006	133.718203	115.76071499999999	104.57576399999999	126.443507	87.544246
Igfbp3	6.861219	10.977886	6.005885	5.583363	4.925572	6.221359	5.4795739999999995	6.7693579999999995	7.58748	6.087467999999999	7.474754000000001	7.095567	7.7354389999999995	4.375837	5.650582
Igfbp4	124.15676500000001	133.632173	109.469206	135.459421	143.481067	115.587608	150.742229	147.215038	148.185443	94.480518	95.827803	96.214415	42.283684	85.484874	115.88930699999999
Igfbp5	69.714455	61.104365	61.311729	78.349728	69.67779399999999	73.844188	67.627588	65.172409	54.553303	81.00274200000001	78.576122	104.615904	57.016354	72.01299399999999	81.745074
Igfbp6	185.013655	161.771202	177.612281	238.797479	208.446093	226.263408	245.456075	235.911363	287.068649	184.662773	168.193209	182.70324	97.174369	178.295281	195.852223
Igfbp7	52.317009	69.546845	55.054535	45.287599	54.884468999999996	47.465683999999996	52.43711	53.009017	63.236136	52.900746000000005	52.359543	61.509603	53.323042	51.358527	44.963198
Igfbpl1	0.352573	1.167075	0.8479889999999999	0.77188	0.241186	0.140755	0.16976	0.418484	0.103677	0.940212	0.791738	0.937143	0.5051950000000001	0.127441	0.6363920000000001
Igfl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igflr1	2.255572	0.837733	1.520155	0	1.316658	0.608572	0	1.097543	2.885371	0.943073	0	1.247398	0	2.330851	1.107116
Igfn1	11.343910000000001	10.063891	12.696057	8.145782	13.690945	15.397199	9.807083	10.215487	16.552517	11.140786	8.59818	10.535	11.613177	15.285441	9.138321000000001
Igha	0.084751	0.165119	0	0.09337	0	0	0.283086	0	0.098373	0.013634	0	0.449701	0	0	0
Ighd	0.350889	0.20577399999999998	0.53485	0.253054	0.293953	0.373256	0.125704	0.159762	0.380966	0.339059	0.332961	0.6620630000000001	0.304435	0.7857179999999999	0.384949
Ighd1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd2-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd2-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd2-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd2-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd2-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd5-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd5-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd5-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd5-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighd6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighe	0	0	0	0	0	0	0.023908	0	0	0	0	0	0	0	0
Ighg1	0	0	0	0	0	0	0.123052	0	0.023674	0	0	0.062206	0.133037	0	0
Ighg2b	0.248455	0.18176799999999999	0.174138	0.362819	0.411048	0.509068	0.127182	0.251348	0.335311	0.35544	0.280921	0.155309	0.271617	0.380141	0.40157
Ighg2c	11.350695	7.37218	9.571463	10.133588	12.917290000000001	11.68898	11.37132	10.354236	15.006219000000002	12.915659	11.707401	8.540761	6.030927	11.079052	10.995646
Ighg3	0.125352	0.04987	0.058799	0.15349200000000002	0.050751	0.102805	0.042425	0.32317799999999997	0.058042	0.144588	0.089126	0.021535	0	0.146598	0.053484
Ighj1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighj2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighj3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ighj4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
